dataset,method,seed,step,epoch,loss,eval_loss,eval_denotation_accuracy,gate_loss,gate_sparsity,gate_entropy,gate_diversity,learning_rate,grad_norm,run_dir,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
wikisql,m3_gate,42,3400,1.4480090851018526,1.9586,,,,,,,9.727272727272727e-06,6.2656073570251465,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3400,1.4480090851018526,,,,0.015679556876420975,0.5000114440917969,0.6925637722015381,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3425,1.4586556888352615,2.03,,,,,,,9.575757575757576e-06,6.651219367980957,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3425,1.4586556888352615,,,,0.01567869633436203,0.49992427229881287,0.6925753951072693,0.99853515625,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3450,1.4693022925686705,1.9994,,,,,,,9.424242424242425e-06,5.659679889678955,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3450,1.4693022925686705,,,,0.015683844685554504,0.5004384517669678,0.6925813555717468,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3475,1.4799488963020797,1.9642,,,,,,,9.272727272727273e-06,4.818610668182373,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3475,1.4799488963020797,,,,0.015681229531764984,0.500177264213562,0.6925798654556274,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3500,1.4905955000354887,1.9747,,,,,,,9.121212121212122e-06,6.619253635406494,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3500,1.4905955000354887,,1.9338959455490112,0.7216482603016269,,,,,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,944.6869,8.914,2.229,,,,,
wikisql,m3_gate,42,3500,1.4905955000354887,,,,0.015683135017752647,0.5003671050071716,0.6925851702690125,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3525,1.5012421037688979,1.9304,,,,,,,8.96969696969697e-06,4.107780456542969,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3525,1.5012421037688979,,,,0.015680130571126938,0.5000677108764648,0.6925761103630066,0.99853515625,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3550,1.5118887075023069,1.9669,,,,,,,8.818181818181819e-06,6.336526393890381,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3550,1.5118887075023069,,,,0.015680916607379913,0.5001476407051086,0.692562460899353,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3575,1.5225353112357158,2.0059,,,,,,,8.666666666666666e-06,9.157068252563477,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3575,1.5225353112357158,,,,0.015681670978665352,0.5002213716506958,0.6925798654556274,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3600,1.5331819149691248,1.9937,,,,,,,8.515151515151515e-06,7.403751373291016,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3600,1.5331819149691248,,,,0.0156815517693758,0.5002099275588989,0.6925764083862305,0.99853515625,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3625,1.5438285187025338,1.999,,,,,,,8.363636363636365e-06,6.931248188018799,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3625,1.5438285187025338,,,,0.01568160578608513,0.5002156496047974,0.6925713419914246,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3650,1.5544751224359428,1.9634,,,,,,,8.212121212121212e-06,10.585869789123535,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3650,1.5544751224359428,,,,0.015682892873883247,0.5003429651260376,0.6925837397575378,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3675,1.565121726169352,1.9702,,,,,,,8.060606060606061e-06,4.973398685455322,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3675,1.565121726169352,,,,0.01567937061190605,0.4999922215938568,0.6925698518753052,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3700,1.5757683299027612,1.9536,,,,,,,7.909090909090909e-06,5.915741443634033,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3700,1.5757683299027612,,,,0.015681033954024315,0.5001587867736816,0.692568302154541,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3725,1.5864149336361701,1.9753,,,,,,,7.757575757575758e-06,7.631375789642334,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3725,1.5864149336361701,,,,0.015680769458413124,0.5001316070556641,0.6925756335258484,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3750,1.5970615373695791,1.9427,,,,,,,7.606060606060607e-06,4.766315937042236,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3750,1.5970615373695791,,1.9204823970794678,0.7316233226457666,,,,,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,995.9133,8.456,2.115,,,,,
wikisql,m3_gate,42,3750,1.5970615373695791,,,,0.015681276097893715,0.5001828670501709,0.6925708651542664,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3775,1.607708141102988,2.0308,,,,,,,7.454545454545455e-06,6.277576923370361,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3775,1.607708141102988,,,,0.01567970961332321,0.5000253319740295,0.6925779581069946,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3800,1.618354744836397,1.9924,,,,,,,7.303030303030304e-06,5.93986177444458,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3800,1.618354744836397,,,,0.015681937336921692,0.5002477169036865,0.6925835609436035,0.99853515625,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3825,1.6290013485698063,1.9695,,,,,,,7.151515151515152e-06,8.854582786560059,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3825,1.6290013485698063,,,,0.015680626034736633,0.5001172423362732,0.6925739049911499,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3850,1.6396479523032153,1.9782,,,,,,,7e-06,5.166190147399902,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3850,1.6396479523032153,,,,0.01568455807864666,0.5005100965499878,0.692577064037323,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3875,1.6502945560366244,1.9781,,,,,,,6.848484848484848e-06,7.0031352043151855,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3875,1.6502945560366244,,,,0.015681736171245575,0.5002288222312927,0.6925709247589111,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3900,1.6609411597700334,2.0254,,,,,,,6.696969696969697e-06,7.18608283996582,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3900,1.6609411597700334,,,,0.01568131148815155,0.5001868009567261,0.6925674676895142,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3925,1.6715877635034424,1.9236,,,,,,,6.545454545454545e-06,7.905959129333496,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3925,1.6715877635034424,,,,0.015680572018027306,0.5001130104064941,0.6925632357597351,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3950,1.6822343672368514,1.9625,,,,,,,6.393939393939394e-06,6.031731128692627,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3950,1.6822343672368514,,,,0.015679534524679184,0.5000091195106506,0.6925649642944336,0.99853515625,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3975,1.6928809709702604,1.9691,,,,,,,6.242424242424243e-06,6.492949962615967,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3975,1.6928809709702604,,,,0.01568196341395378,0.5002515316009521,0.6925721168518066,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4000,1.7035275747036696,1.9558,,,,,,,6.090909090909091e-06,6.012716770172119,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4000,1.7035275747036696,,1.9186360836029053,0.7312670704191901,,,,,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,973.9006,8.647,2.162,,,,,
wikisql,m3_gate,42,4000,1.7035275747036696,,,,0.01567959040403366,0.5000143051147461,0.692570686340332,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4025,1.7141741784370785,1.9219,,,,,,,5.939393939393939e-06,4.088054656982422,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4025,1.7141741784370785,,,,0.015682585537433624,0.5003153085708618,0.6925539970397949,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4050,1.7248207821704877,1.971,,,,,,,5.787878787878788e-06,4.8409881591796875,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4050,1.7248207821704877,,,,0.015683017671108246,0.5003559589385986,0.6925799250602722,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4075,1.7354673859038967,2.0309,,,,,,,5.636363636363636e-06,5.778878211975098,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4075,1.7354673859038967,,,,0.01568046398460865,0.500101625919342,0.69256991147995,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4100,1.7461139896373057,1.9201,,,,,,,5.484848484848485e-06,4.798310279846191,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4100,1.7461139896373057,,,,0.015680521726608276,0.5001082420349121,0.6925618648529053,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4125,1.7567605933707147,1.9336,,,,,,,5.333333333333334e-06,3.162886142730713,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4125,1.7567605933707147,,,,0.0156807042658329,0.5001257061958313,0.6925694346427917,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4150,1.7674071971041236,1.9384,,,,,,,5.181818181818182e-06,7.201415538787842,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4150,1.7674071971041236,,,,0.015679344534873962,0.49999016523361206,0.6925653219223022,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4175,1.7780538008375328,1.9545,,,,,,,5.03030303030303e-06,7.331542491912842,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4175,1.7780538008375328,,,,0.015680141746997833,0.5000699758529663,0.6925651431083679,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4200,1.7887004045709418,1.9729,,,,,,,4.878787878787879e-06,8.728647232055664,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4200,1.7887004045709418,,,,0.01567954197525978,0.5000097751617432,0.6925656795501709,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4225,1.799347008304351,1.9367,,,,,,,4.727272727272727e-06,5.6833109855651855,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4225,1.799347008304351,,,,0.015683025121688843,0.5003591179847717,0.6925562620162964,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4250,1.80999361203776,1.9449,,,,,,,4.575757575757576e-06,7.383119106292725,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4250,1.80999361203776,,1.9050002098083496,0.7415983849899062,,,,,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,946.8089,8.894,2.224,,,,,
wikisql,m3_gate,42,4250,1.80999361203776,,,,0.01567978970706463,0.5000342726707458,0.6925692558288574,0.99853515625,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4275,1.820640215771169,1.9709,,,,,,,4.424242424242425e-06,4.6009931564331055,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4275,1.820640215771169,,,,0.01567886397242546,0.4999423921108246,0.692562460899353,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4300,1.831286819504578,1.963,,,,,,,4.272727272727273e-06,5.5786261558532715,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4300,1.831286819504578,,,,0.015681356191635132,0.5001922845840454,0.6925570964813232,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4325,1.841933423237987,1.885,,,,,,,4.1212121212121215e-06,3.3680412769317627,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4325,1.841933423237987,,,,0.015677696093916893,0.49982547760009766,0.6925632357597351,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4350,1.8525800269713961,1.9019,,,,,,,3.96969696969697e-06,4.199072360992432,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4350,1.8525800269713961,,,,0.015681393444538116,0.5001944303512573,0.6925718188285828,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4375,1.8632266307048053,1.9573,,,,,,,3.818181818181818e-06,4.7251787185668945,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4375,1.8632266307048053,,,,0.01567995548248291,0.5000507831573486,0.6925687789916992,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4400,1.8738732344382143,1.9215,,,,,,,3.6666666666666666e-06,5.612648963928223,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4400,1.8738732344382143,,,,0.015679020434617996,0.49995851516723633,0.6925584673881531,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4425,1.8845198381716233,1.9694,,,,,,,3.5151515151515154e-06,3.503161907196045,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4425,1.8845198381716233,,,,0.015681777149438858,0.5002328157424927,0.692572295665741,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4450,1.8951664419050323,1.9121,,,,,,,3.3636363636363637e-06,4.452977180480957,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4450,1.8951664419050323,,,,0.015681467950344086,0.5002009868621826,0.6925815343856812,0.99853515625,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4475,1.9058130456384412,1.933,,,,,,,3.212121212121212e-06,6.407405853271484,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4475,1.9058130456384412,,,,0.015680141746997833,0.5000695586204529,0.6925681829452515,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4500,1.9164596493718504,1.9011,,,,,,,3.060606060606061e-06,9.873411178588867,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4500,1.9164596493718504,,1.8970414400100708,0.7410046312789454,,,,,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,951.1075,8.854,2.214,,,,,
wikisql,m3_gate,42,4500,1.9164596493718504,,,,0.01567952148616314,0.5000067353248596,0.6925759315490723,0.99853515625,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4525,1.9271062531052594,1.9807,,,,,,,2.9090909090909093e-06,6.025848865509033,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4525,1.9271062531052594,,,,0.01567874476313591,0.499931275844574,0.6925548315048218,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4550,1.9377528568386686,1.938,,,,,,,2.7575757575757576e-06,6.429689884185791,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4550,1.9377528568386686,,,,0.015679117292165756,0.4999668300151825,0.6925697326660156,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4575,1.9483994605720776,1.9389,,,,,,,2.6060606060606064e-06,7.488159656524658,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4575,1.9483994605720776,,,,0.015679657459259033,0.5000206232070923,0.6925729513168335,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4600,1.9590460643054866,1.9327,,,,,,,2.454545454545455e-06,4.932666778564453,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4600,1.9590460643054866,,,,0.015682034194469452,0.5002583265304565,0.6925733089447021,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4625,1.9696926680388955,1.9933,,,,,,,2.3030303030303027e-06,9.637313842773438,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4625,1.9696926680388955,,,,0.015681585296988487,0.5002132654190063,0.6925744414329529,0.99853515625,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4650,1.9803392717723045,1.9236,,,,,,,2.1515151515151515e-06,5.049181938171387,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4650,1.9803392717723045,,,,0.01568010076880455,0.5000665783882141,0.6925565004348755,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4675,1.9909858755057137,1.9078,,,,,,,2e-06,3.0544309616088867,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4675,1.9909858755057137,,,,0.015681035816669464,0.500159502029419,0.692562460899353,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4700,2.001632479239123,1.9318,,,,,,,1.8484848484848485e-06,4.24557638168335,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4700,2.001632479239123,,,,0.01567845605313778,0.49990177154541016,0.6925603151321411,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4725,2.012279082972532,1.8487,,,,,,,1.696969696969697e-06,6.498865604400635,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4725,2.012279082972532,,,,0.015680793672800064,0.5001348257064819,0.6925667524337769,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4750,2.022925686705941,1.9371,,,,,,,1.5454545454545454e-06,6.463907718658447,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4750,2.022925686705941,,1.8929363489151,0.7475359220995131,,,,,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,970.3257,8.679,2.17,,,,,
wikisql,m3_gate,42,4750,2.022925686705941,,,,0.01567789912223816,0.49984627962112427,0.6925579905509949,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4775,2.03357229043935,1.8904,,,,,,,1.393939393939394e-06,6.362232208251953,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4775,2.03357229043935,,,,0.015679236501455307,0.49998030066490173,0.6925550699234009,0.99853515625,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4800,2.044218894172759,1.923,,,,,,,1.2424242424242426e-06,5.772520542144775,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4800,2.044218894172759,,,,0.01568061299622059,0.5001172423362732,0.692563533782959,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4825,2.054865497906168,1.9094,,,,,,,1.090909090909091e-06,5.539449691772461,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4825,2.054865497906168,,,,0.015681281685829163,0.5001826882362366,0.6925764083862305,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4850,2.0655121016395768,1.905,,,,,,,9.393939393939395e-07,5.136669158935547,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4850,2.0655121016395768,,,,0.015678126364946365,0.4998682141304016,0.6925668716430664,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4875,2.076158705372986,1.916,,,,,,,7.878787878787878e-07,5.116153240203857,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4875,2.076158705372986,,,,0.01568014547228813,0.5000719428062439,0.6925476789474487,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4900,2.086805309106395,1.898,,,,,,,6.363636363636364e-07,6.682234287261963,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4900,2.086805309106395,,,,0.015680309385061264,0.5000887513160706,0.6925448179244995,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4925,2.097451912839804,1.8612,,,,,,,4.848484848484849e-07,7.326030731201172,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4925,2.097451912839804,,,,0.015676971524953842,0.4997531771659851,0.6925613284111023,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4950,2.108098516573213,1.9112,,,,,,,3.3333333333333335e-07,3.683347463607788,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4950,2.108098516573213,,,,0.015681184828281403,0.5001749992370605,0.6925580501556396,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4975,2.118745120306622,1.9123,,,,,,,1.8181818181818183e-07,5.375792503356934,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,4975,2.118745120306622,,,,0.015680601820349693,0.500115156173706,0.6925734281539917,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,5000,2.129391724040031,1.8415,,,,,,,3.0303030303030305e-08,4.933865070343018,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,5000,2.129391724040031,,1.8911691904067993,0.7463484146775917,,,,,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,965.2136,8.724,2.182,,,,,
wikisql,m3_gate,42,5000,2.129391724040031,,,,,,,,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,7.838603772346368e+16,0.7822987190246582,10998.5512,10.911,0.455
